,kernel,pid,visit,accuracy,neg_log_loss,log_marginal_likelihood
319,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,3,0.5803030303030303,-0.6915386483675534,-108.9082136312343
320,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.14378384960326837,-18.000625013972574
321,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,2,,,-3.0058781882629457
322,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,3,,,-2.9620249824567937
323,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.1598211777729732,-20.726799949162437
324,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,2,0.9459770114942527,-0.22292098264638477,-30.204480189464626
325,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,3,0.7827586206896552,-0.5275623443496459,-79.05776800328546
326,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,1,0.7038406827880512,-0.627518842925842,-119.15192506289742
327,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,2,0.8048433048433047,-0.4581359935804604,-63.252078119664176
328,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.15592589125164139,-12.533583187485636
329,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,1,0.5857142857142856,-0.6855168183131408,-47.82520581639447
330,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,2,0.6758064516129032,-0.614730033091899,-95.98996799696415
331,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,3,0.5862184873949581,-0.7038786540675799,-117.44138978980962
332,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,1,,,-3.009637249193156
333,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,2,,,-3.0128289343004546
334,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,3,,,-3.015824269298869
335,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,1,,,-2.9921455135275665
336,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,2,,,-2.9976001303217337
337,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,3,,,-3.022629835343875
338,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.17120846516129523,-9.693717873662715
339,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,2,0.968,-0.1436134548804127,-20.255208101477294
340,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,3,,,-2.997987439133225
341,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.12321961486358331,-14.238194753096156
342,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.1319692835698839,-17.985775901867996
343,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.2653386641800656,-7.939762579073193
344,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,1,,,-2.9741810949892735
345,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,2,,,-2.9884032374415797
346,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,3,,,-3.6128763220079603
347,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.17669317312143354,-4.294964952775898
348,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),32,2,,,-3.057096646745191
349,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,1,,,-2.8913507478082026
350,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,2,,,-3.6419454188910287
351,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,3,,,-3.0037915783704556
352,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),35,1,,,-2.980817628006993
353,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),35,2,,,-3.4283999392542794
354,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,1,0.8206153846153846,-0.47870374390890164,-62.3762491026275
355,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,2,0.8532019704433497,-0.43450570851460313,-62.17990318027874
356,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,3,0.7501149425287357,-0.5682308229807614,-84.76854658018009
357,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,1,0.9444444444444444,-0.24822940615011477,-9.303322032288401
358,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,2,0.5578494623655914,-0.6895036608257914,-100.87844212650172
359,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,3,0.6051136363636364,-0.6835831899600023,-108.15014425744647
360,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.1436894909330794,-17.92796436810633
361,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,2,,,-3.0058783492795014
362,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),21,3,,,-2.9620250048605143
363,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.15985848022705557,-20.72680008142675
364,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,2,0.9459770114942527,-0.22972058376074198,-30.204480535762873
365,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),23,3,0.7827586206896552,-0.519039950540811,-77.34739354895373
366,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,1,0.6877667140825036,-0.6115782023546832,-117.78660156648169
367,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,2,0.7974358974358975,-0.4574621332418546,-63.1053081311426
368,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.1566143853994771,-12.533594129301646
369,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,1,0.5857142857142856,-0.685515806760186,-47.82521204827551
370,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,2,0.6758064516129032,-0.611277599882753,-95.39956740998566
371,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),26,3,0.5976470588235294,-0.7002817719950009,-117.44141801993261
372,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,1,,,-3.009688142600001
373,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,2,,,-3.012853805682835
374,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),27,3,,,-3.015841680731869
375,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,1,,,-2.9921455396669048
376,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,2,,,-2.9976001768573637
377,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),28,3,,,-3.022660604032331
378,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.1712090692874388,-9.693717859151224
379,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,2,0.968,-0.14220301266335925,-20.190183304250763
380,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),29,3,,,-2.9979836499744024
381,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.22599597861579376,-14.23813351840958
382,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.1319689509519837,-17.985776821837717
383,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.2654122381970918,-7.939767837256674
384,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,1,,,-2.974181132994158
385,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,2,,,-2.988427358129685
386,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),31,3,,,-3.6128763771509744
387,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.1766966304566837,-4.294964117507739
388,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),32,2,,,-3.057096814471189
389,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,1,,,-2.8913518248730448
390,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,2,,,-3.6419553702633385
391,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),33,3,,,-3.0037909774566645
392,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),35,1,,,-2.980817713367527
393,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),35,2,,,-3.4283988793074887
394,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,1,0.8206153846153846,-0.4792755217304962,-62.376077245503176
395,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,2,0.8532019704433497,-0.42895814026373885,-61.409836974858294
396,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),36,3,0.7501149425287357,-0.5677877498178348,-84.73989358979074
397,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,1,0.9444444444444444,-0.24823245962854384,-9.303320401569252
398,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,2,0.5511827956989247,-0.6927587367457143,-100.87845191943066
399,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * RBF(length_scale=1) * WhiteKernel(noise_level=1),37,3,0.5676136363636364,-0.6891500042012526,-108.15014968300291
400,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.1506298835119359,-18.070515957552303
401,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,,,-3.0058804007054487
402,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,,,-2.962025367344126
403,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.1615400115719279,-20.726799817065167
404,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,0.9459770114942527,-0.21553132918587536,-28.843492381755954
405,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,0.7827586206896552,-0.5275594350703867,-79.05776764408013
406,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.7038406827880512,-0.6242271993593089,-119.15192480220979
407,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.8048433048433047,-0.4585622364892141,-63.250403330837464
408,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.2188496914263055,-12.285597852229047
409,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,0.6142857142857142,-0.6718783906428611,-47.82520434478918
410,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,0.6820564516129032,-0.6148101628629139,-96.01772325488089
411,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,0.5976470588235294,-0.700231293313929,-117.44138910677232
412,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,,,-3.0096443043151244
413,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,,,-3.0128289397822674
414,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,,,-3.015823057411568
415,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,,,-2.9921455182183787
416,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,,,-2.9976001220348762
417,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,,,-3.0226298196809616
418,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.1912773562929616,-8.619536094419418
419,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.96,-0.1557222668907451,-20.273679547072714
420,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,,,-2.997978574963991
421,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.22608099527139638,-14.254710556786147
422,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.1612510121536888,-17.96188007211481
423,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.27350194025259467,-7.939763018477337
424,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,,,-2.9741944007414025
425,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,,,-2.9884032254271817
426,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,,,-3.612876319576954
427,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.1766929573837842,-4.3718885799303555
428,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,,,-3.0570966387894227
429,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,,,-2.8913507511019496
430,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,,,-3.6419454647753473
